Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
Ctrl_1_1	0.0014376850997650016	0.0016562599889162661	0.0019776936494328313	0.0020115902899963964	0.0018561332832738395	0.0018304185904325144	0.002150683401274474	0.014759064841246079	0.02426648809448878	0.017633266191101477	0.029966967957540742	0.05348188571125806	0.07834448713979573	0.08499524178830213	0.12965932555433485	0.19349488168325013	0.15850536667392873	0.10163849230501258	0.07930878812134544	0.09512566191810966	0.13768815396920134	0.2455577838895369	0.48186295375489513	0.8017876293415445	0.7562550902672798	0.5119409624315234	0.5244032376621693	0.6210402222095441	0.7401062631629276	0.9178380381344452	1.090726100054397	1.134331206015237	1.1660689812298053	1.2926951418785386	1.5418868794064244	1.5408758244378906	1.3461033900602963	1.3102395754943699	1.353972086069742	1.4360896199591648	1.4815309887588104	1.4908958123517513	1.5344494889269085	1.6054921721494424	1.6901764999242994	1.808729415870531	1.927310384208953	2.1119512296070653	2.3449672564880832	2.552673012515189	2.7994452312166413	3.1118506968465525	3.4690254427132103	3.7775117553841686	4.0000642399781166	4.192791187425151	4.355737014012907	4.464843286888975	4.4617867449898805	4.321793619462357	4.021998872971767	3.626835343830749	3.214015171505137	2.7320739048220437	2.215822224790575	1.7684485183842698	1.3823201972279537	1.0298979941382422	0.748322107525731	0.5548716421301159	0.398272669275469	0.2730982199225962	0.18549410566057417	0.12215063524466789	0.08012815174324403	0.04899817835947063	0.028685908714172904	0.01765313663556977	0.009797297972544913	0.005671258621186819	0.0033031691804356867	0.0017298975184164248	0.0006767639615966959	0.00028870586962760603	0.0001706520524924311	0.00010636532038911802	7.831292819858138e-05	5.026053600804477e-05	3.857203926198785e-05	3.389664056356508e-05	3.2727790888959385e-05	2.6883542515930925e-05	2.103929414290246e-05	2.103929414290246e-05	2.4545843166719542e-05	2.4545843166719542e-05	3.857203926198785e-05	6.0780183079496e-05	7.71440785239757e-05	4.4416287635016306e-05	1.1688496746056922e-06
Ctrl_1_2	0.0014914842619013168	0.0012448516762734345	0.0008941892322527486	0.0008252256182620138	0.0010812092023971146	0.009569578097324515	0.03107453691429977	0.03081037120647085	0.04524013077792207	0.05127620031433148	0.034474793746487015	0.08481589421009667	0.11021437503051495	0.08821030666821691	0.13144347939152726	0.15400042554056456	0.15189995750088067	0.13281573842246153	0.14320586663879445	0.17223604150445362	0.15485487302916162	0.20378864821743495	0.3134805362063591	0.39008742260193147	0.4220935527425128	0.4482424511931354	0.5296417243236572	0.6517131654613249	0.7872816040693488	0.9368858914367074	1.0404598886522838	1.146125002909037	1.309717215168381	1.3203644958436624	1.272561022599949	1.2666336584211861	1.259218316604962	1.27076796863619	1.3005625876298141	1.3750245887427934	1.4298974168579637	1.5253430586211407	1.6212153396912097	1.6967959540006148	1.8174285102429844	2.004789791832864	2.191032460226317	2.468671788029322	2.7004269350322194	2.8366639700335097	3.0864606997812722	3.418428160036401	3.7212169983245698	3.9090282967176093	4.128309211711878	4.3519056125172275	4.471016293752548	4.518261044835454	4.383347176122936	4.156773651167851	3.8657331736291884	3.442241646609846	2.9568581982208535	2.4660535084473008	2.0342863477490702	1.637142427898629	1.2558227352720284	0.9221323535419438	0.6763998015203811	0.4973094781101366	0.3441109006915659	0.2318369682398362	0.1574030201223786	0.10594213758752957	0.07083264481736512	0.043686696150910434	0.026830352466836068	0.01698258216392181	0.010088558514475128	0.006017367539394968	0.004099243970601817	0.002334243002364365	0.0012916066688095258	0.000821718993821807	0.0006101526525959933	0.0005014472949495806	0.0004815764231217418	0.0004313148061454435	0.000392741937303168	0.00040443068543719095	0.0004079373098773978	0.00036936444103512233	0.00035767569290109946	0.00039975518618358175	0.0004383280550258572	0.00046638105054751206	0.00047105654980112127	0.000527162540844431	0.0006346990236774413	0.000838083241209439	0.0026685411989974188
Ctrl_2_1	0.0013146931370916128	0.001637559472879129	0.002143925380804874	0.002330909122034335	0.0022333523874798335	0.0020637894917065335	0.0021195361971662486	0.006065938387835242	0.011601121684106114	0.011696355639266461	0.025572639739947195	0.045865601916980546	0.054433173712320496	0.0563854697931076	0.12266481841561755	0.21264696936578006	0.1768587458503401	0.10952485538288387	0.08042855930200386	0.0832681571113581	0.1224453157628699	0.2535232411441161	0.5700228386122541	0.9982969033065148	0.8568222173570318	0.4834725942169552	0.5227298887575653	0.6215176963909688	0.7421315006015475	0.9754117193256047	1.171585537228039	1.191992315595386	1.229760708544343	1.3776021328132042	1.6643562173597959	1.6695302084602757	1.4232644915331962	1.327253566665505	1.343897442414321	1.4190196121903782	1.4650443244958584	1.4637540205424053	1.488295346231348	1.5528465469846067	1.6318767930913292	1.7445908245823878	1.8717258319420564	2.0625572572379345	2.304164640090036	2.5257705695790715	2.7714544302679154	3.086899485891107	3.451385382863089	3.7572315526399356	3.9824726318808237	4.186982905028879	4.338744019525376	4.422511574206478	4.420592958426906	4.288675348294673	3.9899752093239433	3.5930946695313812	3.1744891740652896	2.697665535864103	2.186434566497301	1.7447731627648289	1.3690473363045321	1.0222273380147944	0.7410444398450832	0.5479239154562654	0.39041508334893177	0.2623010244746271	0.17501678179077534	0.11573248331376257	0.0781812702381591	0.047968878658387705	0.02827751634444045	0.018524165668384475	0.010503608420367974	0.005855726852664233	0.0034539729591081775	0.0018814513092653823	0.0007305141194616823	0.00028337908608688474	0.00017885401334991906	0.00012426869758728145	7.897449940126297e-05	6.50378230363342e-05	5.4585315762637635e-05	4.877836727725065e-05	5.1101146671405446e-05	3.600308060939929e-05	2.7873352729857518e-05	3.3680301215244495e-05	3.9487249700631486e-05	3.9487249700631486e-05	5.5746705459715036e-05	7.200616121879858e-05	0.00011962313879897183	9.407256546326912e-05	1.0452507273696568e-05
Ctrl_2_2	0.0014332097985464511	0.001110331091904706	0.0008037124640147036	0.0008699142132182269	0.001283384787191109	0.013864040004253635	0.056231998060311976	0.06316808308212672	0.0938764032389891	0.10198553679932243	0.061553689548918	0.1595136954229876	0.2081615281798082	0.14180182392555374	0.1356125410921226	0.14320367500079326	0.16279126272566027	0.15293649356790773	0.17736145472141818	0.2043775755674384	0.17549154566496777	0.22217655462961378	0.3350145325615278	0.4129630272289885	0.43813827487347223	0.4751276311652934	0.5818436894471763	0.7266257535210852	0.8510153559719158	0.9827487068475513	1.0785182478269217	1.1723435479612625	1.3187643956865078	1.3025519357368238	1.2406695603102813	1.2344012999514846	1.2369007063424668	1.243159675227691	1.265559095142413	1.3391045927707412	1.384659526262141	1.4723187722469817	1.5664355923646573	1.6476361027824664	1.7658271309262934	1.9445404950524996	2.1291667206733567	2.3803640315722414	2.6064941082069217	2.7798207405295146	3.032527915883918	3.3613403898358527	3.6766999714891133	3.8842714910970724	4.11435160543423	4.342310940928481	4.46307570725187	4.505457602518287	4.38191236272835	4.162246828831684	3.867357524892671	3.4410438115743047	2.952845399961004	2.4665099287989736	2.040012708877552	1.6529659243104482	1.2782535709107377	0.9417953756428945	0.6927292964946847	0.5045955396002371	0.34509113565082195	0.23043551320130243	0.15542196274853123	0.10574509929356461	0.07247117099651658	0.04621462811504201	0.028981267506588002	0.018348337437144924	0.011356503573895622	0.0069082106010974805	0.004634122444246629	0.0026457470997478245	0.0015040572845361865	0.000961667514745917	0.0007398335832042864	0.0006353045055145128	0.0005354211646109513	0.0005412283355937166	0.0005133539148764436	0.0004773494547832994	0.0005156767832695497	0.0005203225200557618	0.0005203225200557618	0.0005145153490729966	0.0005389054672006106	0.0005540041117558	0.0006294973345317476	0.0007619008329387941	0.0009105644100975833	0.0011800171436978884	0.004566759260846553
O1O2_KO_1_1	0.001049095419326031	0.0016588049924402186	0.002335162980429236	0.0024536490513178233	0.002409216774734603	0.0021759473226726973	0.00219199231143886	0.007070903126257448	0.012459550891877981	0.011605463797556082	0.02612864709074362	0.046449008248136296	0.054367827319190196	0.05912084668368966	0.14087500136690964	0.261877667031974	0.21382415990722145	0.11537087460814126	0.08426210985036171	0.0873871799700482	0.12744781422944151	0.27524437690409276	0.6403320512893617	1.1525720203388252	0.9801538052875446	0.5139703593763989	0.5436548228237053	0.6480521593456962	0.7745854092154665	1.0328332060965724	1.26247278800761	1.2766133600302199	1.3034072570398065	1.4435429546935676	1.774539964870361	1.769006912205845	1.4383752340809581	1.3083626901087408	1.3188425362328553	1.4088956527978969	1.4739395687961108	1.4634362723037995	1.4713711363636195	1.5478958589389755	1.6332700099338227	1.7460601098104223	1.8726229811979145	2.06677598487782	2.3136960196900156	2.532439819998923	2.7769666830251496	3.096951893988735	3.460049989767	3.7566391386497098	3.968835349312118	4.157951460749354	4.287399961654946	4.335868170027808	4.318966625707513	4.19910192001494	3.9099082767235274	3.4974187686033926	3.0675809249373214	2.6001262222239334	2.0997397971829495	1.671780451432424	1.3020545410638287	0.9621895890189678	0.6923338598804955	0.507527679271832	0.3635646346823886	0.24802467057725006	0.16499185371235744	0.11060304448478073	0.0742858295275237	0.04686124103643617	0.03046079405760758	0.020148803200585243	0.010662512150067744	0.005689799862462356	0.00284119724151591	0.0014119590114223288	0.0005578719171004306	0.00017772910633288055	0.00011231492136313978	8.763032326135082e-05	5.554034572902517e-05	5.430611582393572e-05	4.319804667813069e-05	2.4684598101788964e-05	1.481075886107338e-05	1.9747678481431173e-05	2.8387287817057308e-05	2.3450368196699516e-05	2.3450368196699516e-05	2.715305791196786e-05	3.702689715268344e-05	6.0477265349382966e-05	0.00012712568022421315	9.503570269188751e-05	6.171149525447241e-06
O1O2_KO_1_2	0.0014193873926481829	0.0011552579126249559	0.0008195419380159943	0.0008133706884827414	0.001176240161038016	0.01315710400489533	0.05631758899055995	0.0628541764961815	0.09698118641507042	0.10756981636422586	0.06995605045904901	0.19597420017798128	0.24707584906303584	0.15914048021380764	0.15571543672285224	0.16581406945906738	0.19069778182705002	0.1757448442079781	0.20447447928508394	0.23605152889683273	0.19421415981109755	0.2451133917114614	0.3811264971744502	0.4776287946257402	0.4969682564130483	0.5252202367762805	0.6482724839695314	0.8190050393066013	0.9480162450491613	1.0975851172368938	1.201160900903198	1.2938826908904175	1.4806407470154386	1.4391934009002052	1.314000964368822	1.2849911545629065	1.2763625134655123	1.263198003961177	1.2711441048601935	1.3469282833784466	1.3842297840572408	1.4864738120742693	1.5972181191984007	1.669796950709082	1.7827703131646242	1.9595457560446556	2.1353029427517005	2.388531527599389	2.623311779092372	2.7856711830627243	3.0318299844451184	3.361226599532029	3.670281541907431	3.865647256881434	4.06916272398905	4.2722350953801795	4.380833041916645	4.390245431704763	4.24142081221074	4.023928699160213	3.7275211155782593	3.300376844884248	2.8086306998262383	2.3312759086797747	1.920716253981428	1.5485417713799143	1.1894046705423513	0.8651413008172005	0.6319125014568777	0.4591088747764481	0.3119134651592049	0.20807231776297044	0.14025892514186686	0.09768470886186126	0.0677652568747442	0.04368010419636452	0.02899499880703575	0.018370575610587442	0.010725631688793662	0.006066338291187669	0.003942194201841997	0.002019232847280372	0.001061454919719511	0.0006393414516450076	0.0005208534606065507	0.0005011054621001412	0.0004702492144338763	0.0004196449682612019	0.00037397772171512993	0.0003665722222752264	0.0003431214740488651	0.0003246077254491062	0.00032090497572915443	0.0003320132248890098	0.00036780647218187697	0.00035793247292867223	0.0003998969697547924	0.0004554382155540691	0.0005233219604198518	0.0006837744482844291	0.0021895593343981535
O1O2_KO_2_1	0.000738251738675126	0.0012254978862007093	0.001920509165896292	0.0020881977751096422	0.001972186787603551	0.0018899244510083228	0.0019985529211276627	0.010721524536244758	0.019212474176349675	0.015467428570584855	0.03038644156386819	0.054110688508863844	0.06307095532569794	0.06917629720454124	0.1567856856784594	0.25267298543360767	0.19305810289025027	0.1047811239155016	0.07340647966714971	0.08210308514874269	0.12049006626916733	0.2625560669237857	0.6133005226136791	1.094758776508049	0.9574334066610661	0.5193590435126102	0.5137230188104961	0.6171847814044512	0.7405044611234262	0.967765767066495	1.1897549009500825	1.2032216673088578	1.2197553423191576	1.3884680121585842	1.7012093776321642	1.664287298890339	1.3583800352262092	1.2561522076811824	1.2859575396621792	1.378327597205211	1.4343514123625845	1.4287892128343378	1.4389433381771435	1.5208080734788283	1.6213600695770622	1.7344338698085677	1.8589379162454456	2.0639462054941644	2.316238463959684	2.5316993431827015	2.7801737855139295	3.103667260238642	3.478043154083526	3.7982988676114777	4.014425228044644	4.202038197039495	4.355949974163826	4.423748904553068	4.410283192839634	4.288768011299048	4.000498636317208	3.5961212464579075	3.162588186147645	2.6841789119340027	2.169464526503	1.7202299063564581	1.3350670999641896	0.9843205349836142	0.7078779528553495	0.5205908692708567	0.37325902442880277	0.25588016191548063	0.17391312601572234	0.11814348038552139	0.0791943732983627	0.04988050604625537	0.032342808671357276	0.02053605407926008	0.010391420544522882	0.005411385244488674	0.002742077886507611	0.0013531099724574096	0.000586382809576243	0.0002457323644447205	0.00012761208625670036	8.64809179590862e-05	7.804375523137047e-05	5.695084841208115e-05	4.113116829761416e-05	3.163936022893397e-05	2.9530069547005043e-05	2.6366133524111643e-05	2.3202197501218246e-05	1.8983616137360385e-05	1.8983616137360385e-05	3.269400556989844e-05	4.429510432050756e-05	5.695084841208115e-05	0.00012444815023380696	9.702737136873084e-05	7.382517386751261e-06
O1O2_KO_2_2	0.0013394409449821259	0.001102138415359308	0.000830031514725144	0.0008331955484534481	0.0011379974642800894	0.011413724335902806	0.048374911672043434	0.05325385168108856	0.08011755271230094	0.088108847232088	0.05461965957380655	0.1464694493506596	0.18529214319695256	0.1322302428953811	0.1470221005752034	0.15119440638492726	0.18320071690254347	0.17503856456142797	0.1908460770680359	0.21798188499988244	0.1760784769801306	0.22158993812805872	0.35735335202004626	0.45530867221461696	0.46590713052652677	0.48907734951889864	0.6030774847497002	0.7594535237036804	0.9037113134782553	1.0579727232238187	1.1582198585155912	1.2710746135367468	1.4524686671804283	1.3928783106194558	1.2723317896047928	1.2408232870604299	1.2233525474906435	1.2129302203896093	1.223635201170372	1.3021148390893207	1.3460527207963722	1.4559744165513895	1.5688091326922657	1.6417000323691195	1.759781771109434	1.9496480523996047	2.138260321655458	2.4109525685293582	2.651912721142095	2.8017254994656633	3.050418550510376	3.4003997039434735	3.7154383235590878	3.893988965558934	4.101498953596039	4.326911044467889	4.4549025368452515	4.484399768616322	4.336762790819919	4.114367078769052	3.824650221081056	3.395728535482587	2.8972286935207983	2.4071325251413858	1.9764748397039869	1.584200047424647	1.2137170101100474	0.8845414877963694	0.6449292135518897	0.4700910377932544	0.32096485478872866	0.21454258033721577	0.14572590142450811	0.10334894302342006	0.07156938825633234	0.045877434382501955	0.031001202469924886	0.019278457506557697	0.010636426716649399	0.0058777199892798325	0.0038274261333386883	0.0019226778288995393	0.001040967096612093	0.0006749938620382365	0.0005136281418947206	0.0004840971604305478	0.00044823811150976643	0.0003997229276757682	0.0003997229276757682	0.0003944495381285945	0.0003849574369436818	0.00036386387875498693	0.0003870667927625513	0.00041765245213615894	0.00041132438467955044	0.00043136326495881057	0.00045983956851354866	0.0004904252278871563	0.0005800728501891096	0.0008553437845515778	0.003924456501006685
O1W4_KO_1_1	0.00190769714180933	0.003039548341775998	0.004443927704858285	0.004334670918744366	0.0035355004944728893	0.002943795203384024	0.0028198071652098013	0.01014369464785746	0.020036958010689755	0.019225511543034694	0.037284798964628676	0.06684919424531986	0.08349428146912469	0.0856401338525756	0.17307748045650823	0.27850659624342516	0.2160350390686922	0.1218556894384939	0.08254166050255839	0.08931926405463644	0.13006222444042143	0.2817081883578645	0.6658231306216069	1.1752691102057364	1.001194815026481	0.5305509533691914	0.5393270967841173	0.6404227692566282	0.7695974357604164	1.0388859510271065	1.2652954743592677	1.2516297828646592	1.2736468666731215	1.4769823388614935	1.8349849092440091	1.7947391286152594	1.4489671802558108	1.3191259245962939	1.3431145409721603	1.4333888812020397	1.4737795191427157	1.460516481871089	1.4726353918993655	1.5483564826980034	1.6328573997245819	1.7433258313204612	1.8723347712385707	2.0723827190088184	2.3248027230621227	2.539407603076627	2.7749026261169805	3.0841054688410634	3.4378715766519035	3.73115607392049	3.933824956953133	4.118087140536427	4.258494386736197	4.310857849788884	4.2907607391656155	4.160753756920419	3.8687496509767416	3.475460821492445	3.056728664491327	2.585432944930369	2.0924540499409825	1.6658382178789253	1.289304960008886	0.9461539469118331	0.677584807787421	0.5002119397509959	0.36171852871472737	0.24632863132636845	0.16319649313705953	0.1110957374127804	0.07886989592652768	0.051585161902168504	0.0301990667236226	0.01755474203852858	0.009132148673049938	0.0046894485725300136	0.00217899770058659	0.001156403286733841	0.00048613131799002233	0.00014731252060303705	0.00010557397309884322	7.365626030151853e-05	5.6469799564497535e-05	5.5242195226138895e-05	4.910417353434568e-05	3.80557344891179e-05	2.0869273752096918e-05	1.227604338358642e-05	2.2096878090455558e-05	2.455208676717284e-05	1.9641669413738275e-05	2.2096878090455558e-05	3.6828130150759264e-05	5.278698654942161e-05	0.00010311876442212594	7.733907331659445e-05	6.13802169179321e-06
