Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Ctrl_1_1	36.04548709390159	35.83088260029217	35.92418571443633	36.10534714465388	36.15627440794825	36.18518870734419	36.06473986958302	36.12067872876772	36.12048107486692	36.21024554131489	36.19552584505342	36.16510904873117	36.07858552650265	36.027208767146234	35.96019490755186	35.93043479439892	35.898178000393806	35.86415136824305	35.841413473889915	35.813606396346735	35.78012100626618	35.760519331124236	35.74209531322275	35.706463422819	35.667347858452125	35.63550091751852	35.584495242548925	35.57003332624771	35.56128498459434	35.49792520911981	35.47100608032959	35.43027567774892	35.373637948969204	35.26830522802399	35.27458653574148	35.2588224320603	35.12949052071294	35.022825834559406
Ctrl_1_2	36.026520758580475	35.89796956027068	35.97186918617298	35.968573567448125	36.02669692886982	35.97864991889411	35.948340049708726	36.04857608189562	36.05757638259605	36.08946030152377	36.08250873318157	36.05894982823981	36.01654211431885	35.97271593034102	35.961433789578386	35.920664968970435	35.898318548564404	35.854000107020646	35.826461520853144	35.79212514131201	35.76996743538021	35.710065721850626	35.685335784756	35.65870592963806	35.61207635177327	35.572873684102504	35.518545773171915	35.4437498107911	35.40310287402799	35.361434065428895	35.26714667459994	35.17789531347056	35.138553425451974	35.11417002672454	34.97442172909035	34.8622270444631	34.7931872312167	34.70991023099838
Ctrl_2_1	36.229828706206405	36.100427605587335	36.18274138499278	36.30049578425549	36.32279456630509	36.328026847046225	36.23641647698532	36.27895906467006	36.28604191589769	36.33628150171181	36.320444381274754	36.28946944559932	36.217458658726855	36.17133627286092	36.1140680777195	36.082658510002965	36.05489489830445	36.02430028308595	36.00556100728361	35.98252024100667	35.952219765918514	35.92519474716717	35.90962038125933	35.88051049637215	35.84050126001156	35.82814996677591	35.776381935635406	35.75677777189595	35.75155685426617	35.68327679147917	35.65630186147136	35.607729261746876	35.56386820007968	35.50629154710178	35.48752770542337	35.463756541018725	35.3325040755174	35.310287687639125
Ctrl_2_2	35.826262463854704	35.618215044280944	35.65331488693716	35.666834806027715	35.7682039331928	35.69455436360317	35.66753675456671	35.76699319971674	35.7867730038954	35.83208297375504	35.81494426605253	35.795877982575746	35.74587642746474	35.70745167152832	35.68190861898268	35.64926187045036	35.606551906829736	35.55821941438677	35.52775645981383	35.491782879372934	35.456233148560436	35.40519451674594	35.35504809357907	35.33682728412185	35.276080694721855	35.22335115203297	35.19412028206438	35.07299543810102	35.04793581022062	34.997990768703104	34.88567508158642	34.784629380346445	34.70959314416943	34.686526720302936	34.57437103657196	34.42192775277122	34.39416016909387	34.28527511493246
O1O2_KO_1_1	36.269944475902385	36.13230638614383	36.20879011289782	36.32500173595344	36.34608789900609	36.35475211485784	36.26453780477091	36.30341462104538	36.30930735914173	36.360619225270334	36.34229207912274	36.31428659447256	36.2445653030634	36.19799591610935	36.14211134248655	36.10720340578145	36.08005772967799	36.04635160347915	36.031355365061316	36.004022154147776	35.97386590895744	35.94078997397217	35.92632536558883	35.901099884798846	35.85771434384329	35.845892837822646	35.79205989087524	35.77361336938653	35.764520236650505	35.697481602411045	35.66452443058567	35.620870201310616	35.5731519180317	35.514358387533385	35.49861923756332	35.480817046699975	35.34667377126031	35.313434719597176
O1O2_KO_1_2	36.04233778783225	35.94438424799422	35.96211953337275	35.96698755907024	36.04646862883425	35.99095405952559	35.94040941446864	36.05352041361532	36.03219809177678	36.08174666365546	36.070485263970696	36.04949445801954	36.00446784677272	35.969012244834275	35.9432932768504	35.91960510656903	35.88079483538236	35.84035907984124	35.8141900500357	35.78143634948035	35.75251602908938	35.70707003419995	35.66076630428088	35.644993400414734	35.59175333618409	35.54492903498836	35.51643668358813	35.40639658300182	35.38502169750501	35.3421967368321	35.23911292075395	35.14648848769734	35.078168844472614	35.05104455521688	34.949172606202886	34.80533308102251	34.76764387166223	34.66712428036923
O1O2_KO_2_1	36.22231029011966	36.08469828848149	36.156546372251356	36.276356527797766	36.304534561361265	36.31213505972943	36.21560430303633	36.256680443479155	36.270966510921696	36.31943127914101	36.29957684098303	36.27040283044228	36.194802043184595	36.14526717302205	36.084626622957515	36.050647908984956	36.0231376118118	35.989511353172325	35.97396434711898	35.94696482922023	35.914145900342234	35.88080991491765	35.86720910791694	35.8456215520353	35.80308542270594	35.78876966477848	35.733708048796004	35.71586388174024	35.70646019053546	35.644327084016396	35.6106727548332	35.56805256574219	35.519875750509485	35.46128757314414	35.4422354868033	35.42679342256622	35.29489430811721	35.26350735664237
O1O2_KO_2_2	36.07183711541794	35.97760857360633	35.99179579932371	35.990418258694824	36.06351316986889	36.002437526376774	35.99570032167645	36.058629933037366	36.072860315000945	36.0890337067579	36.0833469537765	36.06357888717126	36.02357090389851	35.990269759865654	35.96614537183641	35.94209263245677	35.90483613619723	35.86610831568132	35.84040809609492	35.81119482729149	35.78303189208627	35.73875611464526	35.69374733912001	35.67811300811101	35.62670685273942	35.58373400160408	35.555175210140966	35.45075465636069	35.43048355582494	35.387504878807306	35.289522355273014	35.20326625708028	35.13847764084587	35.11510442461629	35.01988451253523	34.886718975299445	34.854188661727754	34.7642340099569
O1W4_KO_1_1	36.20887022301462	36.0963560968371	36.176595461336625	36.29492527108462	36.31837173037977	36.32352781586388	36.232894668483276	36.278520294506066	36.28756156371568	36.33432538129507	36.31819683438094	36.29243605863762	36.2199250623899	36.17671737833859	36.123137050954014	36.0888751865117	36.05825072377785	36.02379402194212	36.008244158487386	35.977951102973705	35.943306354916366	35.91565739770742	35.908232049282994	35.87899147808603	35.83569434993164	35.82090010377774	35.772229390954166	35.754372925390314	35.74230379528786	35.67190508426504	35.63603896630018	35.59235097993712	35.54688900003997	35.48909381019308	35.46468526822477	35.44143024337144	35.300795151447055	35.27139938503312
